2180	28164	3
1205	6117	2
860	35443	3
43267	43268	2
13073	416	3
252	74234	2
28640	25558	3
1666	34269	3
37	10666	3
574	165	1
6	29907	1
4903	205	3
6642	62509	2
243	16318	3
116	2623	4
4091	33009	2
3368	61847	2
1791	50879	2
33580	33826	3
3868	56295	2
1325	35045	3
5331	27637	3
914	9055	3
1777	52614	2
5665	78036	2
24054	1219	2
848	14884	2
47321	47322	2
42454	32315	2
909	2187	3
114	2269	4
1838	9780	3
424	30261	3
237	6259	3
1961	5020	3
3489	23917	3
301	1095	3
37	65490	2
3296	138	3
2674	496	3
5137	49669	2
69	13569	3
35495	424	3
7715	14613	3
4452	49651	2
10970	64974	2
1956	8801	3
4122	17902	2
26730	26303	3
40953	3512	2
3819	24110	3
3463	28185	3
1145	30982	2
25	13252	3
69	25060	3
69	26716	3
32664	13217	3
69	75364	2
10180	762	3
34513	55883	2
2248	769	3
1221	1359	2
48	58870	2
60254	408	2
4533	23411	3
41546	27493	2
38997	38998	2
871	1715	3
5691	6950	3
294	6680	2
34800	10	3
949	2508	4
69	24573	3
69	17867	3
3722	4182	4
707	76321	2
33019	72	3
109	329	3
5998	36463	2
762	50116	2
44605	44606	2
72764	72765	2
15	27332	3
23	66012	2
688	1666	3
674	7461	3
224	25635	3
17	216	1
237	34	3
237	2254	4
4621	5411	3
2455	49262	2
61223	608	2
457	3251	3
14	15	4
764	2232	2
14545	14546	3
1669	1588	4
237	16887	3
5275	4230	3
5810	191	2
737	16898	3
291	925	2
16	77331	2
2547	23429	3
1272	29255	3
7800	19535	3
773	27006	3
601	22973	3
5934	9787	3
1485	2456	2
35934	35923	3
2604	29786	3
9088	5239	3
13884	68	2
23742	46378	2
633	26650	3
871	63397	2
998	22184	3
297	73862	2
11173	34335	3
28861	2409	3
1981	542	3
8115	46533	2
40315	66650	2
1665	25809	3
4063	8387	3
2058	7615	3
3535	6005	3
1910	2455	3
69	15391	3
23123	1885	2
18040	18041	3
71598	71599	2
37	11554	3
68961	72298	2
74197	3500	2
48	35258	3
787	2969	4
1031	17767	3
34009	34401	3
37538	22848	2
1473	20441	3
284	27939	3
320	41058	2
41303	41304	2
908	36828	2
28655	28656	3
2720	53355	2
229	64143	2
1026	27845	3
882	9346	3
13933	376	2
871	64580	2
1991	68	2
1255	632	3
1472	76309	2
22336	35762	3
1715	1613	2
69	66333	2
2420	19805	3
1917	34593	3
42604	42605	2
40769	40770	2
2599	385	2
4786	7358	3
5692	55430	2
5491	65411	2
1705	8882	3
40194	9238	2
787	44299	2
1306	1307	4
4863	30	3
2904	77814	2
7288	1698	3
17084	17085	3
165	37769	2
5972	5466	3
4552	23164	3
46281	430	2
33687	6917	3
37087	424	2
12250	14021	3
757	47466	2
47013	47014	2
176	430	1
34192	33527	3
1486	24511	3
7316	36024	3
1764	856	2
29585	29586	3
58766	4121	2
69	28584	3
33506	33507	3
7554	691	3
69	1169	3
9264	9265	3
129	1545	2
10959	14185	3
1972	53012	2
44944	44945	2
46667	46668	2
13682	430	2
1035	17616	3
22908	21391	3
2666	126	4
1342	26519	3
619	21066	3
832	56398	2
35595	8393	3
33855	593	3
56363	47014	2
6048	21272	3
605	1543	3
18	1159	3
69	2546	3
462	13958	3
1264	3325	2
10525	58464	2
807	6654	3
807	35752	3
245	54300	2
4681	16366	3
697	760	4
138	23770	2
31317	737	2
1541	24995	3
40714	40715	2
327	1991	3
497	59493	2
71508	70213	2
51086	51087	2
21229	4300	3
2564	1588	3
39050	1968	2
983	65054	2
43660	47829	2
372	20450	3
7	1596	2
1378	56067	2
1565	3338	3
45731	45732	2
341	42193	2
5391	66397	2
136	741	3
2256	2472	3
682	64044	2
2455	2648	3
71444	69403	2
74638	74639	2
2644	57486	2
163	4226	4
105	575	2
2639	2640	4
3667	746	3
6724	51720	2
2992	850	3
241	38	2
1404	68	2
2052	39321	2
595	10768	3
301	6544	3
36336	429	2
3667	13370	3
1482	691	2
49188	64929	2
998	21423	3
52588	52589	2
1109	65513	2
71651	71652	2
42084	42085	2
23470	63451	2
7740	13416	3
69	26344	3
8794	26486	3
10205	6586	2
1769	17240	2
222	8182	3
15	7265	3
69	19696	3
8505	2187	3
5488	53150	2
6003	77744	2
1563	46630	2
1354	76172	2
7978	10045	3
1109	542	2
217	760	2
48553	48554	2
1981	30907	3
2378	67381	2
233	444	3
2787	5281	3
1261	73519	2
2649	4121	3
62241	3586	2
3633	75994	2
10402	66565	2
36736	30140	2
4848	73034	2
9035	4819	2
3186	65866	2
11145	60601	2
3997	498	3
2056	5209	3
983	44518	2
635	21895	3
149	2540	4
25	67551	2
4621	40775	2
35628	35524	3
4637	11838	3
69	29048	3
60285	871	2
8154	1964	3
1668	1977	3
345	18694	3
1543	26418	3
5405	72645	2
740	1690	2
54885	3023	2
59792	54120	2
34443	2754	3
108	6777	3
2028	3479	3
15000	32637	3
232	233	4
13998	4568	3
36647	36648	2
973	1432	2
1440	1032	2
908	11337	3
455	72910	2
13329	65021	2
384	2146	3
536	344	3
2912	30	4
847	46566	2
37401	37402	2
2444	2724	3
1328	55151	2
64898	69570	2
4167	12961	3
1801	63441	2
940	4208	4
1919	5874	3
59598	59599	2
43379	1698	2
46469	46470	2
59027	59028	2
3081	59618	2
2838	9930	3
3040	665	2
999	1244	4
1448	78100	1
400	23589	3
245	44222	2
626	32938	2
862	44361	2
873	46285	2
42942	42943	2
1265	182	3
1115	15616	3
64	5871	3
6157	27944	3
1477	47674	2
536	897	2
22473	1340	3
26933	26934	3
2560	1776	3
3651	11967	3
2521	73224	2
5691	26263	2
21845	789	3
21683	798	3
37	48221	1
3646	807	3
6581	42649	2
607	58934	2
9517	24179	2
201	40104	2
7720	7721	3
3186	11161	3
248	78170	1
73447	11995	2
10687	804	3
34565	35898	3
25	12196	3
23335	56265	2
7740	24158	3
2449	76286	2
69	46032	2
426	1459	3
17	14687	2
52205	39127	2
6479	67028	2
2514	24239	3
2208	77725	2
45326	165	2
1145	61697	2
33758	593	3
77629	77630	2
33159	167	3
4168	74433	2
3645	2967	3
54122	54123	2
2341	40085	2
69094	70760	2
7107	14113	3
2764	2765	4
2052	72725	2
656	3121	2
3625	19652	3
6288	46152	2
6853	8828	2
11615	67677	2
10435	32831	3
144	68331	2
7431	9	3
6	6787	3
868	34	2
16027	1316	2
283	77423	2
69	9678	3
3141	942	3
87	24824	3
3386	36539	2
60765	60766	2
8482	37250	2
923	491	2
56701	56702	2
541	24144	3
1870	254	3
31950	2661	3
3512	2130	3
13686	13687	3
109	6252	2
1843	30	3
2744	705	3
713	13904	3
7667	36968	2
69	4923	3
46241	7944	2
153	908	2
23881	29098	3
254	290	3
1413	1414	4
44238	44239	2
46138	3059	2
2764	31142	3
1423	57156	2
1106	60741	2
238	856	3
67412	60578	2
61619	61620	2
666	8563	3
557	40156	2
955	247	3
4426	48732	2
737	1964	3
389	4903	3
69	7313	3
65327	65328	2
13188	22083	3
237	21045	3
8151	2579	3
872	224	2
2859	30813	3
6518	23922	2
462	53525	2
34054	656	3
7002	2627	3
3615	48833	2
25795	376	2
4014	1636	4
305	4290	2
871	64467	2
59835	59836	2
5762	19772	3
87	9228	3
3463	1138	3
16	47054	2
2565	77773	2
2012	25703	3
6854	35075	3
37	12621	3
205	896	3
49172	997	2
4300	40492	2
3186	456	3
2145	737	3
5331	19771	3
5623	73386	2
24195	167	3
1354	1239	3
62694	1596	2
329	2655	4
5994	24625	3
172	48431	2
1115	247	2
3422	642	4
582	48617	2
4710	39382	2
771	237	3
7987	47270	2
69	9779	3
1540	939	3
494	68050	2
7021	50899	2
3360	2468	1
1166	207	3
2215	11441	3
709	305	3
9878	9879	3
305	1019	4
1432	17153	3
3354	54096	2
31327	61218	2
192	4748	3
245	12423	3
3535	5201	3
1848	46249	2
1666	2404	4
70091	70092	2
63662	1666	2
39512	39513	2
550	12766	3
69790	69791	2
3070	1641	3
48130	48131	2
60772	60773	2
8787	2184	3
21662	56048	2
1938	337	3
87	40493	2
49	77824	2
2420	24069	3
69	31483	3
1253	938	4
726	40192	2
4616	55741	2
4870	1693	3
21075	1631	3
2514	2515	4
2281	34545	3
1715	10545	3
2434	2015	4
4584	1907	2
139	7483	3
246	3254	3
19234	19235	3
1567	10993	3
23215	2358	3
499	3479	4
1014	260	4
192	987	4
2052	62460	2
25398	371	3
4384	4385	3
2455	742	3
2628	10998	2
1234	781	4
229	2292	3
33007	5293	2
37866	42373	2
1156	62585	2
69	11333	3
15	40935	2
4091	14108	3
6	620	1
47325	47326	2
10451	19623	3
3415	22313	3
965	38413	2
3445	29114	3
960	22252	3
1613	7138	3
2388	31654	3
126	36041	3
929	27446	3
4874	15448	3
85	29452	3
66477	3502	2
33145	5913	3
2173	890	2
2766	42152	2
70984	70985	2
36086	1861	3
4447	333	3
2567	2575	2
7238	237	3
7169	20272	3
75221	593	2
1781	22177	3
9017	18061	3
25	74973	2
44876	44877	2
2244	679	3
43765	14484	2
26631	2015	3
358	48275	2
40928	22482	2
35266	245	3
1263	24722	3
265	17369	3
69	19600	3
1519	2066	2
35061	48	3
4124	5854	3
3822	2526	3
5661	237	3
25405	54304	2
699	509	1
1664	40570	2
673	709	2
301	188	3
838	47	4
69	18093	3
69	16875	3
2147	2478	4
233	14335	3
2650	54505	2
491	18515	3
1818	47929	2
8050	1580	3
19453	60270	2
22638	1625	3
999	3208	4
58787	68	2
1077	5631	3
1010	18957	3
35229	23786	3
1491	7998	3
54855	54856	2
760	697	3
37	77636	2
37	732	3
263	575	3
227	41389	2
5360	5336	3
871	21809	3
2759	4249	4
547	27606	3
8172	3239	3
44004	44005	2
860	7708	3
1994	2649	3
215	255	3
572	65628	2
1314	29840	3
60343	60344	2
973	11	3
25	65363	2
1584	5469	2
9090	2629	2
25269	25324	3
75786	75787	2
2180	27524	3
26087	26086	3
41806	41944	2
252	746	3
4576	44430	2
960	17988	3
3595	61838	2
1024	1789	3
74053	3325	2
70311	70312	2
1938	28822	3
41136	22554	2
54313	54314	2
3032	1403	4
255	65327	2
6795	737	3
5934	27796	3
69	20518	3
316	23765	3
9777	9778	3
67210	67211	2
3839	16105	3
1613	8211	3
69	11973	3
757	85	2
1494	1054	2
1827	57293	2
38	35681	3
167	13972	3
8531	8532	3
297	6068	3
785	42987	2
30439	30440	3
64802	308	2
1219	2150	3
34745	6699	3
4036	68	1
10913	10914	3
69	32279	2
45649	45650	2
23	2158	3
33896	462	3
32894	2915	3
1791	49753	2
672	949	3
672	11564	3
76895	527	2
3091	51772	2
540	2860	2
3261	15938	3
245	555	2
871	11125	3
167	48497	2
18340	36868	2
2536	3588	3
3522	15214	3
2113	314	3
4743	111	3
838	182	3
3797	2081	3
1135	8569	2
2712	78094	2
3614	10104	3
290	575	3
6093	68481	2
69	28726	3
429	5063	3
908	29118	3
35621	35505	3
1044	8877	3
2491	14751	3
2994	2227	4
2976	68	2
305	1493	2
3289	26319	3
58881	7550	2
3533	1596	3
871	47432	2
2632	2238	3
57506	57507	2
55555	55556	2
48	52261	2
406	734	2
2019	60444	2
17234	4160	3
3181	3182	4
4626	43642	2
18735	75497	2
6003	9510	3
1543	65757	2
716	33208	3
536	205	4
37653	37654	2
515	17398	3
69	50278	2
11012	11013	3
271	272	3
2976	1545	2
138	2891	3
69	5260	3
709	5425	3
871	63947	2
3525	3070	2
31543	11091	2
4391	8522	3
722	1925	3
531	12967	3
341	27535	3
1795	46413	2
341	28707	3
24221	4245	2
45203	45204	2
50211	1564	2
26788	49379	2
4902	56950	2
8332	191	3
12306	5711	3
2590	177	4
53938	53939	2
5849	5892	3
6792	2455	2
10347	1103	3
2056	12378	3
1053	1857	2
2213	5634	3
5221	3154	3
3742	3686	2
69	65055	2
69	73772	2
5354	31336	3
23550	56754	2
11145	45933	2
821	822	4
93	75273	2
868	960	3
16286	1596	3
2369	4688	3
2901	19037	3
3402	8700	3
108	45670	2
25	55319	2
1853	5109	2
8753	53183	2
3517	3518	4
1515	73746	2
1424	74504	2
23373	6873	3
2634	1862	2
6587	20830	3
871	64732	2
5844	24090	3
58927	58928	2
1243	914	4
3044	807	3
9021	73286	2
44199	44200	2
2432	40	3
16	11233	3
35709	35758	3
75986	2356	2
38749	17	2
23	1626	3
31152	31073	3
2338	1605	3
2553	27465	3
30561	2628	3
3582	14226	2
1765	922	2
39967	1166	2
1905	3660	3
6654	23486	3
3743	12110	3
1548	3254	3
12886	1479	3
21656	294	3
3842	1640	2
37685	37686	2
75642	75617	2
31087	2747	3
2787	6478	3
890	57204	2
10137	9606	3
124	1596	2
2553	29007	3
4503	4504	3
7592	67811	2
2581	4943	3
8475	908	3
23594	318	3
793	20929	3
871	46871	2
52166	52167	2
731	59001	2
2488	152	3
441	21806	3
419	813	3
773	9265	2
2421	1474	3
1668	25560	3
167	47327	2
7107	38062	2
10977	53517	2
37	22064	3
41977	41978	2
2581	9683	3
4375	20039	3
596	15618	3
7082	1456	3
38811	38812	2
58036	14212	2
871	5946	3
540	36603	2
19574	23959	3
41806	41904	2
55438	471	2
1721	66	3
21725	4819	3
46331	3012	2
11427	45915	2
52431	5439	2
737	5324	3
1458	73517	2
3819	11541	3
57432	57433	2
31096	46640	2
1657	3722	3
19429	1146	3
184	2913	3
1211	20825	3
292	2506	1
9011	61531	2
69	24204	3
24611	462	3
2739	1907	2
1449	64	3
1138	50855	2
898	30837	3
24914	2276	3
6712	5152	3
5438	2344	1
2470	12608	3
793	21250	3
1283	1152	4
40059	40060	2
3186	26731	3
3667	2869	4
4	1663	3
165	56969	2
1222	220	4
50334	50603	2
1995	40463	2
1225	25192	3
835	14284	3
1751	6451	2
3770	126	2
1391	60003	2
871	42601	2
4966	65755	2
3749	6872	2
2102	22964	3
4355	17466	3
69	62558	2
871	63631	2
2074	11201	3
14120	14121	3
1083	74563	2
2129	13315	2
2561	33479	3
2547	642	3
1472	26036	3
8265	24297	3
51945	51946	2
10536	50549	2
292	25786	3
62005	2850	2
72267	72268	2
2175	74559	2
52428	48847	2
2168	13094	3
16454	20576	3
33436	33437	3
2775	21188	2
69	10236	3
35539	35524	3
22228	2220	1
1934	655	3
33748	33181	3
36767	36768	2
801	30228	3
20343	1340	2
515	74464	2
2502	5331	3
303	3870	2
51	22304	3
2438	17503	3
36136	10643	3
2288	737	3
129	17	4
1032	32926	3
10273	10274	3
56779	56780	2
898	68498	2
23185	44777	2
64281	3010	2
1013	74419	2
36266	36212	3
224	6184	3
69	72632	2
1336	46365	2
2901	21820	3
4036	8915	3
2473	44656	2
797	1466	4
58188	58189	2
872	31805	3
144	12484	2
71624	71625	2
5222	61356	2
75475	75476	2
23	2138	2
1806	739	4
30773	705	3
301	50345	2
25	17601	2
462	1868	4
10466	959	2
20560	48	3
884	38482	2
25	74881	2
37	74281	2
4785	678	3
202	28767	3
858	7274	3
11020	77134	2
69148	1577	2
68729	68730	2
52421	52422	2
2147	2549	3
4745	4553	3
277	37517	2
22388	65083	2
2385	9062	3
72109	72110	2
129	442	2
75653	75654	2
1165	334	3
73645	73646	2
853	23135	2
14886	762	3
4599	4600	3
1281	66107	2
2281	58940	2
25	43209	2
2113	34793	2
59062	59063	2
709	4646	2
13867	1564	3
20591	20592	3
2253	4826	2
22531	22929	3
13824	1913	2
1334	29711	3
69	64106	2
871	64770	2
56	33908	3
36089	21782	3
10782	10783	3
771	1648	2
321	807	3
129	29523	3
2510	72602	2
42687	23016	2
674	6339	3
3174	36927	2
138	1110	2
23821	38771	2
108	51537	2
22793	22794	3
69894	69895	2
71328	71329	2
7015	66559	2
2692	28057	3
77076	77077	2
62035	62036	2
40030	41300	2
722	3610	2
499	18045	3
6	55931	2
68998	68999	2
33386	24880	3
1569	14108	2
218	2915	2
2087	1177	4
39806	39807	2
3798	1146	3
59305	59306	2
18595	61309	2
69	19693	3
1596	3453	2
2989	2649	3
832	58365	2
904	23048	3
69	62363	2
9500	43982	2
2026	77477	2
8848	73940	2
6380	24832	3
358	20104	3
1196	9915	3
3243	8276	3
24727	11746	3
2530	67421	2
62694	669	2
17736	169	1
9727	15478	3
1334	29784	3
4624	53925	2
1788	9007	2
389	49153	2
3097	31612	3
4245	74441	2
10350	45047	2
3822	16591	3
3463	26755	3
2787	12596	3
21774	45593	2
7537	65601	2
1229	314	4
1434	1435	4
1883	15570	3
445	267	3
77223	77224	2
1031	8775	3
144	1882	4
2553	2554	4
10908	3476	3
35279	9284	2
34206	34207	3
51925	51926	2
8285	705	2
60993	60994	2
272	77699	2
999	12260	3
5488	75775	2
68393	68394	2
35614	8393	3
323	3599	3
2241	66235	2
5488	4870	2
61544	37734	2
69490	69491	2
3864	16718	3
3325	5705	3
3768	74151	2
5128	1325	3
6267	1650	3
2604	23647	3
2780	9146	3
5854	6472	3
16469	16470	3
4637	7831	2
9056	11180	3
1715	67107	2
73194	3325	2
50259	13419	2
2137	2813	3
6112	3772	3
668	4120	2
765	3361	2
120	283	3
7930	57342	2
1588	4413	3
12	24841	3
3004	21783	3
49089	2761	2
1196	780	3
39	25340	3
43551	43927	2
2134	7	4
3088	48480	2
1589	59065	2
60	46780	2
1900	10224	3
5097	750	2
2313	21442	3
74351	74352	2
1109	1334	3
41102	41125	2
20469	8967	3
69	24353	3
619	17406	3
4245	29461	3
217	1596	3
57137	57138	2
33961	33962	3
4538	55184	2
37297	6905	2
441	2899	4
2137	15022	3
9864	48124	2
69	7607	2
245	52135	2
3039	10337	3
1485	1228	4
3595	2463	2
1334	18653	3
1961	388	3
69	47862	2
3290	6595	3
9140	32463	3
858	689	3
574	683	3
3186	12431	3
21820	1347	2
1195	12500	3
1715	30304	3
6126	6127	3
1141	20461	3
246	2874	2
681	1138	3
76576	76577	2
13713	1927	2
69	38382	2
4717	14983	3
1688	2187	3
23523	62529	2
37938	358	2
41680	41681	2
871	14124	2
476	2175	3
1956	1535	3
856	1717	4
4584	109	2
934	66514	2
1473	341	3
2386	28022	3
1352	1353	4
6946	36709	2
1108	65189	2
1290	75193	2
31666	1013	3
2065	18376	3
188	671	2
3363	139	3
4621	48	1
1664	41000	2
389	1596	2
2780	3283	4
1428	38872	2
305	683	3
2229	8389	2
56620	56621	2
2455	44495	2
1667	318	3
245	49548	2
69	12355	3
305	50660	2
48825	48826	2
362	2503	2
61299	61300	2
2039	8441	3
58555	58556	2
21571	664	2
76969	76970	2
678	665	3
2634	2635	4
472	1239	3
10551	29122	3
14868	34866	3
2455	2284	3
71854	71855	2
838	21428	3
20350	52656	2
69	327	4
303	27076	2
1855	9	3
736	471	3
301	22976	2
462	56781	2
60356	60357	2
69	22726	3
327	3825	4
654	595	1
260	12341	2
100	5132	3
47075	47076	2
17661	3268	2
838	10300	2
585	4098	2
2560	33241	3
3623	26330	3
1900	2145	3
5311	7088	2
760	2468	3
71221	71222	2
41782	41783	2
2455	17979	3
69430	69431	2
3354	6793	3
5698	15762	3
61122	2553	2
32436	32437	3
1474	2085	3
3067	925	3
3141	14761	3
4245	16248	3
7510	2130	2
54745	1883	2
462	1256	3
53073	53074	2
7543	28832	3
69	5453	3
237	21016	3
69	9796	3
34349	1372	3
7930	66132	2
1354	555	1
36543	36544	2
18707	55295	2
2628	786	3
993	7683	3
31105	2593	3
755	2378	3
1325	26103	3
69	4729	3
109	58043	2
8856	25239	3
10300	29426	3
813	54077	2
69	52110	2
54912	13975	2
301	59911	2
2590	60150	2
37	8814	3
75155	75156	2
682	722	3
5641	254	3
601	693	2
5183	430	3
1208	1354	3
2486	7	3
819	820	4
74026	259	2
144	30806	3
4537	45886	2
7782	18298	2
9604	53656	2
214	73365	2
3839	785	2
320	302	3
3138	12344	3
13643	2560	3
62265	10868	2
39935	39936	2
10823	2424	3
520	2573	3
411	8207	3
68496	68497	2
2195	50534	2
60868	60869	2
452	41158	2
487	14513	2
3325	2079	1
56786	4739	2
20824	35186	3
1118	294	2
1519	19426	3
48	61996	2
964	19724	3
11907	45380	2
56440	56441	2
4538	1735	3
1419	2743	3
70902	70903	2
49513	49514	2
660	6797	3
1751	23729	3
69	25940	3
4245	29644	3
8552	47401	2
871	858	4
44582	44583	2
474	18547	3
66512	6286	2
3445	11106	3
1500	12301	2
46831	46832	2
4637	51469	2
871	51943	2
12250	51929	2
6008	3610	2
5234	243	3
45773	45774	2
2731	40072	2
5488	50185	2
413	47733	2
41071	41072	2
504	843	2
1089	1473	2
25	49017	2
69	11828	3
19445	19446	3
28223	10463	3
2226	1178	4
69	32388	3
1145	47	2
69	15789	2
5893	34493	3
26320	3534	2
6380	4527	2
916	74181	2
1261	10176	3
871	49515	2
316	317	4
6316	21721	3
64076	64077	2
22904	68	2
3059	12770	3
3243	32882	3
1030	302	4
294	40884	2
75899	42766	2
3181	1109	3
60777	14489	2
286	1273	4
165	781	4
727	39311	2
4863	15726	3
50453	513	2
1906	48796	2
129	29918	3
25	76110	2
11145	436	2
9021	45770	2
1975	74920	2
510	9976	3
1080	4708	3
1463	3601	3
14277	61344	2
51888	60	2
1698	27920	3
1664	40597	2
3004	36129	3
1806	2486	3
10883	25273	3
